#Wordnet sign languages	gsg	sign-net.meine-dgs.de	IDGS, Hamburg University
00070965-n	gsg:lemma	FEHLER6A^
00070965-n	gsg:lemma	FEHLER6B^
00070965-n	gsg:lemma	PFUI1^
00073033-r	gsg:lemma	FAST1^
00073033-r	gsg:lemma	FAST2^
00073033-r	gsg:lemma	FAST3^
00073033-r	gsg:lemma	MANGEL1^
00073897-r	gsg:lemma	HAUPTSÄCHLICH1^
00074594-a	gsg:lemma	NATUR6A^
00076400-v	gsg:lemma	ERBRECHEN1^
00077645-a	gsg:lemma	ANGST1^
00078138-v	gsg:lemma	ZITTERN1^
00078760-v	gsg:lemma	HAND1^
00080039-r	gsg:lemma	UNTEN1^
00081671-a	gsg:lemma	MUT1^
00082081-v	gsg:lemma	HELFEN1^
00086685-r	gsg:lemma	GEWITTER1A^
00087454-v	gsg:lemma	KRANK1^
00088655-r	gsg:lemma	GLATT1^
00092366-n	gsg:lemma	SCHLAGEN1^
00093483-n	gsg:lemma	ERZIEHEN2B^
00093483-n	gsg:lemma	SCHAFFEN1B^
00101051-r	gsg:lemma	BEWEGUNG-OBJEKT2^
00102736-r	gsg:lemma	HAUPT1A^
00102736-r	gsg:lemma	HAUPT1B^
00102736-r	gsg:lemma	HAUPT1C^
00105958-v	gsg:lemma	GEFÜHL4A^
00112090-r	gsg:lemma	SCHWEIGEN3^
00117620-r	gsg:lemma	DANACH1A^
00117903-r	gsg:lemma	DANACH1A^
00127948-a	gsg:lemma	DANACH1A^
00127948-a	gsg:lemma	TAG-VOR1A^
00134401-a	gsg:lemma	KALT2^
00153263-v	gsg:lemma	GROSS3C^
00153898-a	gsg:lemma	SCHWEIGEN1^
00154270-a	gsg:lemma	SCHWEIGEN1^
00154270-a	gsg:lemma	SCHWEIGEN3^
00156601-v	gsg:lemma	ERWEITERN1^
00156601-v	gsg:lemma	VERGRÖSSERN2^
00160659-r	gsg:lemma	MANGEL1^
00161243-n	gsg:lemma	FINDEN1C^
00165906-r	gsg:lemma	GEWITTER1A^
00167278-a	gsg:lemma	SÜSS4^
00172710-n	gsg:lemma	ANFASSEN1A^
00172710-n	gsg:lemma	DABEI1A^
00172710-n	gsg:lemma	FLUSS1^
00172710-n	gsg:lemma	MATERIAL1A^
00172710-n	gsg:lemma	MATERIAL1C^
00172710-n	gsg:lemma	MITTE1A^
00172710-n	gsg:lemma	MITTE2A^
00172710-n	gsg:lemma	MITTE2B^
00172710-n	gsg:lemma	MITTEL1^
00172710-n	gsg:lemma	PARALLEL1A^
00172710-n	gsg:lemma	PARALLEL1B^
00172710-n	gsg:lemma	SCHÜTTEN1A^
00172710-n	gsg:lemma	STOFF1A^
00172710-n	gsg:lemma	WEG-VERLAUF1A^
00172710-n	gsg:lemma	WEG-VERLAUF2^
00172710-n	gsg:lemma	ZWISCHEN1B^
00173338-v	gsg:lemma	HEBEN5^
00178832-n	gsg:lemma	PRODUZIEREN2^
00180413-n	gsg:lemma	NEHMEN1A^
00196203-r	gsg:lemma	GLATT1^
00197182-r	gsg:lemma	UHR5^
00197182-r	gsg:lemma	ZEIT1^
00199659-v	gsg:lemma	REPARIEREN1^
00200146-r	gsg:lemma	BITTE2^
00203922-r	gsg:lemma	GLATT1^
00205046-v	gsg:lemma	AUFWÄRTS1^
00208557-r	gsg:lemma	GEDULD1B^
00222485-n	gsg:lemma	PISTOLE2^
00222485-n	gsg:lemma	PISTOLE3B^
00222485-n	gsg:lemma	SCHNEIDEN2D^
00222485-n	gsg:lemma	STECHEN-AUF-DURCH1B^
00222485-n	gsg:lemma	STECHEN3^
00230335-a	gsg:lemma	GUT5B^
00240938-n	gsg:lemma	DAZU1^
00243180-a	gsg:lemma	WEISS1A^
00249721-a	gsg:lemma	MUT1^
00250181-v	gsg:lemma	WACHSEN2A^
00250259-n	gsg:lemma	ABLAUF1^
00250691-v	gsg:lemma	FINDEN1B^
00251013-n	gsg:lemma	REPARIEREN1^
00251013-n	gsg:lemma	SAUBER-MACHEN10^
00251013-n	gsg:lemma	SAUBER-MACHEN1A^
00251013-n	gsg:lemma	SAUBER-MACHEN1B^
00251013-n	gsg:lemma	SAUBER-MACHEN3A^
00251013-n	gsg:lemma	SAUBER-MACHEN3B^
00251013-n	gsg:lemma	SAUBER-MACHEN4A^
00252019-v	gsg:lemma	ABLAUF2^
00252498-a	gsg:lemma	ANGST1^
00262792-a	gsg:lemma	MUT1^
00264913-n	gsg:lemma	REPARIEREN1^
00269258-n	gsg:lemma	BAUEN1^
00282613-n	gsg:lemma	AUFWÄRTS1^
00282613-n	gsg:lemma	KARRIERE1^
00296585-n	gsg:lemma	AUSFLUG2^
00305570-r	gsg:lemma	UNTEN1^
00306426-n	gsg:lemma	AUSWÄRTS1^
00306426-n	gsg:lemma	REISE1A^
00306426-n	gsg:lemma	REISE1B^
00306426-n	gsg:lemma	REISE1C^
00306426-n	gsg:lemma	REISE2^
00306426-n	gsg:lemma	ZUG3^
00308779-n	gsg:lemma	REISE1C^
00308779-n	gsg:lemma	RUND3A^
00322847-v	gsg:lemma	RÜHREN1^
00325110-n	gsg:lemma	KLETTERN2A^
00325110-n	gsg:lemma	KLETTERN2B^
00325110-n	gsg:lemma	KLETTERN4^
00329831-a	gsg:lemma	MITTE2B^
00338817-a	gsg:lemma	MUT1^
00339742-a	gsg:lemma	MUT1^
00339941-a	gsg:lemma	ANGST1^
00351000-n	gsg:lemma	RECHTS1^
00351168-n	gsg:lemma	ARM2^
00351168-n	gsg:lemma	LINKS2A^
00351168-n	gsg:lemma	LINKS3^
00358431-v	gsg:lemma	TOD2^
00363110-v	gsg:lemma	SCHWEIGEN3^
00363260-n	gsg:lemma	OBEN3B^
00363260-n	gsg:lemma	STEIGERUNG2^
00373250-v	gsg:lemma	WARM2B^
00377002-v	gsg:lemma	FEUER1A^
00377002-v	gsg:lemma	FEUER1B^
00377364-n	gsg:lemma	EXPLOSION1^
00377364-n	gsg:lemma	EXPLOSION2^
00381097-a	gsg:lemma	FARBEN3A^
00381097-a	gsg:lemma	FARBEN3B^
00393105-a	gsg:lemma	WEISS1A^
00393105-a	gsg:lemma	WEISS1B^
00393105-a	gsg:lemma	WEISS1C^
00393105-a	gsg:lemma	WEISS2A^
00393105-a	gsg:lemma	WEISS2B^
00393105-a	gsg:lemma	WEISS4^
00393105-a	gsg:lemma	WEISS9^
00409709-r	gsg:lemma	HARMLOS1^
00411009-a	gsg:lemma	RELIGION1^
00418615-n	gsg:lemma	KEINE-LUST1^
00418615-n	gsg:lemma	VERNACHLÄSSIGUNG1^
00428000-n	gsg:lemma	FEIERN1A^
00428000-n	gsg:lemma	FEST-FEIER1^
00428000-n	gsg:lemma	FREI2^
00428404-a	gsg:lemma	GLATT1^
00432689-n	gsg:lemma	KÖRPER-GEFÜHL1^
00433802-n	gsg:lemma	GYMNASTIK1^
00433802-n	gsg:lemma	TURNEN1^
00433802-n	gsg:lemma	TURNEN2^
00437539-a	gsg:lemma	GEDULD1B^
00437744-a	gsg:lemma	GEDULD1B^
00440509-n	gsg:lemma	SPRINGEN3^
00441523-a	gsg:lemma	SCHWACH3^
00442361-a	gsg:lemma	BEWEGUNG-OBJEKT2^
00444519-a	gsg:lemma	HARMLOS1^
00446921-a	gsg:lemma	NAHE2A^
00446921-a	gsg:lemma	NAHE2B^
00446921-a	gsg:lemma	NAHE4^
00452512-v	gsg:lemma	GIESSEN1A^
00459776-v	gsg:lemma	VORNE1^
00461782-n	gsg:lemma	BOWLING1^
00461782-n	gsg:lemma	BOWLING2^
00461782-n	gsg:lemma	KEGELN1^
00467995-n	gsg:lemma	SCHLÄGER1A^
00479275-r	gsg:lemma	TÄGLICH1A^
00479330-a	gsg:lemma	GEMÜTLICH4^
00479887-n	gsg:lemma	SQUASH1^
00480993-n	gsg:lemma	BASKETBALL1^
00480993-n	gsg:lemma	DRIBBELN-HAND1^
00482298-n	gsg:lemma	TENNIS1^
00482298-n	gsg:lemma	TENNIS2^
00488225-n	gsg:lemma	AUSGEBEN1^
00488225-n	gsg:lemma	MISCHEN5A^
00498161-a	gsg:lemma	GEBÄRDEN1A^
00498161-a	gsg:lemma	GEBÄRDEN1B^
00498161-a	gsg:lemma	GEBÄRDEN1C^
00498161-a	gsg:lemma	GEBÄRDEN1D^
00498161-a	gsg:lemma	GEBÄRDEN1E^
00498161-a	gsg:lemma	GEBÄRDEN1G^
00498161-a	gsg:lemma	GEBÄRDEN2A^
00498161-a	gsg:lemma	GEBÄRDEN2B^
00498161-a	gsg:lemma	GEBÄRDEN3A^
00498161-a	gsg:lemma	GEBÄRDEN3B^
00498161-a	gsg:lemma	GEBÄRDEN4^
00498161-a	gsg:lemma	GEBÄRDENSPRACHE1A^
00499263-n	gsg:lemma	TISCHTENNIS1^
00499263-n	gsg:lemma	TISCHTENNIS2^
00503237-n	gsg:lemma	SCHACH1A^
00503237-n	gsg:lemma	SCHACH1B^
00510050-a	gsg:lemma	HARMLOS1^
00511555-n	gsg:lemma	FEIERN1A^
00517554-a	gsg:lemma	SCHNEIDEN-SCHLAGEN1^
00517728-n	gsg:lemma	FEIERN1A^
00517728-n	gsg:lemma	FEST-FEIER1^
00517728-n	gsg:lemma	FREI2^
00517728-n	gsg:lemma	TREIBEN1A^
00518669-n	gsg:lemma	FLIEGE-KLEIDUNG1^
00518669-n	gsg:lemma	FLIEGE-KLEIDUNG2^
00519333-n	gsg:lemma	KIRMES1^
00519333-n	gsg:lemma	KIRMES2^
00528667-n	gsg:lemma	BALLETT3^
00543233-n	gsg:lemma	MUSIK1A^
00543233-n	gsg:lemma	MUSIK4^
00575741-n	gsg:lemma	ARBEITEN2^
00582388-n	gsg:lemma	BERUF4^
00584367-n	gsg:lemma	ARBEITEN1^
00584367-n	gsg:lemma	ARBEITEN2^
00584367-n	gsg:lemma	ARBEITEN3^
00584367-n	gsg:lemma	ARBEITEN4^
00584367-n	gsg:lemma	BERUF4^
00588888-v	gsg:lemma	BEGREIFEN1^
00588888-v	gsg:lemma	VERSTEHEN1^
00589469-v	gsg:lemma	NASE1A^
00591115-v	gsg:lemma	VERSTEHEN1^
00593852-v	gsg:lemma	BEGREIFEN1^
00594337-v	gsg:lemma	BEKANNT2^
00594337-v	gsg:lemma	KENNEN1A^
00594337-v	gsg:lemma	KENNEN1B^
00594621-v	gsg:lemma	WISSEN2A^
00595935-v	gsg:lemma	KANN1^
00595935-v	gsg:lemma	KANN2A^
00595935-v	gsg:lemma	KANN2B^
00602805-v	gsg:lemma	ZEICHEN1^
00603298-v	gsg:lemma	ZEICHEN1^
00606370-n	gsg:lemma	ARBEITEN3^
00606370-n	gsg:lemma	HAND1^
00606370-n	gsg:lemma	WERK4^
00609953-n	gsg:lemma	BERUF4^
00613018-v	gsg:lemma	LASSEN2C^
00613683-v	gsg:lemma	LASSEN2C^
00620752-n	gsg:lemma	ARBEITEN1^
00620752-n	gsg:lemma	ARBEITEN2^
00620752-n	gsg:lemma	ARBEITEN3^
00620752-n	gsg:lemma	ARBEITEN4^
00625119-v	gsg:lemma	LESEN1B^
00629318-n	gsg:lemma	LIEGESTÜTZ1^
00631391-a	gsg:lemma	GLATT1^
00631391-a	gsg:lemma	GUT1^
00631798-a	gsg:lemma	GLATT1^
00634906-v	gsg:lemma	AUFLÖSUNG1A^
00634906-v	gsg:lemma	FINDEN1B^
00635850-n	gsg:lemma	FORSCHUNG1A^
00635850-n	gsg:lemma	FORSCHUNG1B^
00635850-n	gsg:lemma	FORSCHUNG1E^
00635850-n	gsg:lemma	FORSCHUNG2A^
00635850-n	gsg:lemma	FORSCHUNG2B^
00636921-n	gsg:lemma	FORSCHUNG1A^
00636921-n	gsg:lemma	FORSCHUNG1B^
00636921-n	gsg:lemma	FORSCHUNG1C^
00639556-n	gsg:lemma	EXPERIMENT1^
00654885-n	gsg:lemma	HELFEN1^
00654885-n	gsg:lemma	PFLEGE1^
00658082-n	gsg:lemma	HAND1^
00666058-a	gsg:lemma	AUGE1^
00666058-a	gsg:lemma	PASSIERT1^
00668099-v	gsg:lemma	GEDULD1A^
00668099-v	gsg:lemma	GEDULD1B^
00668099-v	gsg:lemma	SCHWEIGEN3^
00668805-v	gsg:lemma	GEDULD1B^
00668805-v	gsg:lemma	NEHMEN1A^
00668805-v	gsg:lemma	SCHWEIGEN3^
00681930-a	gsg:lemma	DEAF-BSL1^
00681930-a	gsg:lemma	GEHÖRLOS1^
00681930-a	gsg:lemma	OHR1^
00681930-a	gsg:lemma	TAUB1A^
00682744-a	gsg:lemma	LAUT1C^
00690058-a	gsg:lemma	UNTEN1^
00696518-a	gsg:lemma	GEDULD1B^
00710260-a	gsg:lemma	ZUNGE1^
00715239-v	gsg:lemma	FINDEN1A^
00715239-v	gsg:lemma	FINDEN1B^
00717358-v	gsg:lemma	ZURÜCK1A^
00720063-v	gsg:lemma	SEHEN1^
00722232-v	gsg:lemma	FOKUS1^
00727564-a	gsg:lemma	UNABHÄNGIG1^
00729108-n	gsg:lemma	SCHREIBEN1A^
00729378-v	gsg:lemma	WARUM1^
00752493-v	gsg:lemma	BITTE2^
00752493-v	gsg:lemma	BITTE3^
00753428-v	gsg:lemma	BITTE2^
00757080-n	gsg:lemma	GEWISSEN2^
00757080-n	gsg:lemma	SÜNDE2B^
00757080-n	gsg:lemma	SÜNDE3^
00764222-v	gsg:lemma	EINVERSTANDEN1^
00767826-n	gsg:lemma	SCHLAGEN1^
00779374-a	gsg:lemma	GLATT1^
00780889-n	gsg:lemma	STEHLEN1^
00783840-a	gsg:lemma	BEREICH1A^
00783840-a	gsg:lemma	ZUSAMMEN2A^
00783840-a	gsg:lemma	ZUSAMMEN2B^
00783840-a	gsg:lemma	ZUSAMMEN2C^
00784342-v	gsg:lemma	FRAGE2^
00785008-v	gsg:lemma	FRAGE1^
00785008-v	gsg:lemma	FRAGE2^
00785045-n	gsg:lemma	BESUCHEN1^
00785045-n	gsg:lemma	BRECHEN1^
00785045-n	gsg:lemma	EINBRUCH3^
00791078-n	gsg:lemma	REPARIEREN1^
00795863-v	gsg:lemma	ANKREUZEN2^
00795863-v	gsg:lemma	KREUZ1A^
00795863-v	gsg:lemma	NEIN3A^
00796315-n	gsg:lemma	TEUER1^
00796315-n	gsg:lemma	TREIBEN1A^
00805376-v	gsg:lemma	EINVERSTANDEN1^
00806502-v	gsg:lemma	$GEST-KEIN-PROBLEM1^
00806502-v	gsg:lemma	GUT1^
00806502-v	gsg:lemma	OKAY1A^
00806502-v	gsg:lemma	OKAY1B^
00817680-n	gsg:lemma	SCHUTZ1A^
00817680-n	gsg:lemma	STIMMT1^
00826397-n	gsg:lemma	KARATE1^
00831191-n	gsg:lemma	ATMUNG1^
00836277-a	gsg:lemma	ZUNGE1^
00836544-a	gsg:lemma	ZUNGE1^
00837084-a	gsg:lemma	ZUNGE1^
00837249-a	gsg:lemma	ARBEITEN4^
00837249-a	gsg:lemma	ZUNGE1^
00838296-a	gsg:lemma	GLATT1^
00838296-a	gsg:lemma	HARMLOS1^
00844254-n	gsg:lemma	$ALPHA^
00844254-n	gsg:lemma	SEX2^
00845523-n	gsg:lemma	GESCHLECHTSVERKEHR2A^
00845523-n	gsg:lemma	GESCHLECHTSVERKEHR2B^
00845523-n	gsg:lemma	GESCHLECHTSVERKEHR3^
00845523-n	gsg:lemma	GESCHLECHTSVERKEHR5^
00856847-n	gsg:lemma	WARM1A^
00867231-v	gsg:lemma	KREUZ-MACHEN-SEGNEN1A^
00877127-n	gsg:lemma	SEHEN-AUF2^
00882961-n	gsg:lemma	NASE1A^
00887081-n	gsg:lemma	UNTERRICHTEN1^
00889229-v	gsg:lemma	UNTERSCHREIBEN1A^
00890590-v	gsg:lemma	STIMMT1^
00892145-n	gsg:lemma	$INIT-KREIS1^
00892145-n	gsg:lemma	UNTERRICHTEN1^
00892413-n	gsg:lemma	WORKSHOP1B^
00893955-n	gsg:lemma	UNTERRICHTEN1^
00894738-v	gsg:lemma	ENTSCHULDIGUNG1^
00895879-n	gsg:lemma	UM2A^
00897564-v	gsg:lemma	ANSPRECHEN1^
00901103-v	gsg:lemma	BEISPIEL1^
00901103-v	gsg:lemma	GEBEN2^
00901103-v	gsg:lemma	LEGEN5^
00905852-v	gsg:lemma	ENTSCHULDIGUNG1^
00910101-a	gsg:lemma	FLACH3A^
00910101-a	gsg:lemma	FLACH3B^
00910101-a	gsg:lemma	GLATT1^
00913065-v	gsg:lemma	LAUT2A^
00913065-v	gsg:lemma	LAUT2B^
00913065-v	gsg:lemma	LAUT2C^
00913065-v	gsg:lemma	LAUT2E^
00913065-v	gsg:lemma	LAUT3^
00913065-v	gsg:lemma	LAUT4^
00925110-v	gsg:lemma	WARUM1^
00926141-a	gsg:lemma	ZUNGE1^
00929160-v	gsg:lemma	GEBÄRDEN1A^
00929160-v	gsg:lemma	GEBÄRDEN1B^
00929160-v	gsg:lemma	GEBÄRDEN1C^
00929160-v	gsg:lemma	GEBÄRDEN1D^
00929160-v	gsg:lemma	GEBÄRDEN1E^
00929160-v	gsg:lemma	GEBÄRDEN1G^
00929160-v	gsg:lemma	GEBÄRDEN2A^
00929160-v	gsg:lemma	GEBÄRDEN2B^
00929160-v	gsg:lemma	GEBÄRDEN3A^
00929160-v	gsg:lemma	GEBÄRDEN3B^
00929160-v	gsg:lemma	GEBÄRDEN4^
00933154-a	gsg:lemma	GELD1A^
00933154-a	gsg:lemma	TEUER1^
00933154-a	gsg:lemma	WERT1B^
00939277-v	gsg:lemma	AUFKLÄREN1^
00949619-n	gsg:lemma	TECHNIK1^
00959524-v	gsg:lemma	ZURÜCK1A^
00970610-a	gsg:lemma	STIMMT1^
00970610-a	gsg:lemma	TYPISCH1^
00996485-v	gsg:lemma	UNTERSCHREIBEN1A^
00996485-v	gsg:lemma	UNTERSCHREIBEN1B^
01003277-a	gsg:lemma	VORBEI-ZEIT1^
01009240-v	gsg:lemma	SAGEN1^
01009240-v	gsg:lemma	SPRACHE1^
01009240-v	gsg:lemma	SPRECHEN1A^
01009240-v	gsg:lemma	SPRECHEN1B^
01032040-n	gsg:lemma	BETEN1B^
01032368-n	gsg:lemma	BETEN1B^
01032368-n	gsg:lemma	BETEN1C^
01037819-n	gsg:lemma	GIESSEN2^
01037819-n	gsg:lemma	TAUFE1^
01038666-v	gsg:lemma	SPRECHEN2^
01038761-n	gsg:lemma	BETEN1B^
01038761-n	gsg:lemma	KREUZ-MACHEN1A^
01038761-n	gsg:lemma	KREUZ-MACHEN1C^
01048406-a	gsg:lemma	GLÜCK1^
01048762-a	gsg:lemma	$GEST-KEIN-PROBLEM1^
01048762-a	gsg:lemma	GUT1^
01048762-a	gsg:lemma	GUT4^
01050890-a	gsg:lemma	ARMUT2^
01055165-n	gsg:lemma	HAUS3^
01055165-n	gsg:lemma	ZELT1^
01064148-n	gsg:lemma	REST4^
01065687-n	gsg:lemma	ZEIT7A^
01086081-n	gsg:lemma	GEBEN4^
01088881-a	gsg:lemma	ZUNGE1^
01097309-v	gsg:lemma	BESCHEID2^
01099109-n	gsg:lemma	BEZAHLEN3^
01099109-n	gsg:lemma	GELD1A^
01101391-a	gsg:lemma	BEREICH1A^
01101391-a	gsg:lemma	ZUSAMMEN2A^
01101391-a	gsg:lemma	ZUSAMMEN2B^
01101391-a	gsg:lemma	ZUSAMMEN2C^
01110274-n	gsg:lemma	HANDLUNG1^
01115162-n	gsg:lemma	VERTEILEN2^
01117541-n	gsg:lemma	VERTEILEN2^
01123148-a	gsg:lemma	GUT1^
01123148-a	gsg:lemma	GUT4^
01128719-a	gsg:lemma	ARMUT2^
01135952-n	gsg:lemma	TASTATUR1^
01139830-n	gsg:lemma	VIERECK1^
01143040-n	gsg:lemma	ORGANISIEREN2A^
01143040-n	gsg:lemma	ORGANISIEREN2B^
01143040-n	gsg:lemma	SAMMELN1^
01143040-n	gsg:lemma	TECHNIK1^
01143040-n	gsg:lemma	VORBEREITUNG4^
01148283-a	gsg:lemma	GLÜCK1^
01153486-v	gsg:lemma	ZURÜCK1B^
01160342-n	gsg:lemma	STRAFE1A^
01160342-n	gsg:lemma	STRAFE1B^
01160342-n	gsg:lemma	STRAFE2^
01162754-v	gsg:lemma	NUTZEN1^
01166351-v	gsg:lemma	ESSEN2^
01167981-v	gsg:lemma	ESSEN1^
01168468-v	gsg:lemma	ESSEN1^
01168468-v	gsg:lemma	ESSEN2^
01168468-v	gsg:lemma	FRESSEN1A^
01168468-v	gsg:lemma	FRESSEN1C^
01168569-n	gsg:lemma	KONKURRENZ2^
01169067-v	gsg:lemma	FRESSEN1A^
01169067-v	gsg:lemma	FRESSEN1C^
01184814-n	gsg:lemma	SCHADEN1^
01185304-v	gsg:lemma	ESSEN1^
01185304-v	gsg:lemma	ESSEN2^
01195299-v	gsg:lemma	PROBE2^
01195299-v	gsg:lemma	PROBE3B^
01195299-v	gsg:lemma	PROBE4^
01195299-v	gsg:lemma	REPARIEREN1^
01207609-n	gsg:lemma	GEBEN1A^
01207609-n	gsg:lemma	HELFEN1^
01207609-n	gsg:lemma	HELFEN2^
01207609-n	gsg:lemma	HELFEN3^
01207609-n	gsg:lemma	HELFEN4^
01207609-n	gsg:lemma	UNTERSTÜTZEN1A^
01207609-n	gsg:lemma	UNTERSTÜTZEN1B^
01207609-n	gsg:lemma	UNTERSTÜTZEN4A^
01207609-n	gsg:lemma	UNTERSTÜTZEN5^
01210152-v	gsg:lemma	GEFÜHL3^
01235355-v	gsg:lemma	KNETEN2A^
01247413-n	gsg:lemma	ELLBOGEN3^
01293396-a	gsg:lemma	ANGST1^
01332730-v	gsg:lemma	ÜBERZIEHEN1A^
01345307-a	gsg:lemma	HARMLOS1^
01357966-a	gsg:lemma	ZUNGE1^
01358231-a	gsg:lemma	ARBEITEN4^
01358231-a	gsg:lemma	ZUNGE1^
01372049-a	gsg:lemma	HERZ1B^
01373545-a	gsg:lemma	HERZ1B^
01375831-a	gsg:lemma	BEKANNT1A^
01375831-a	gsg:lemma	BEKANNT1B^
01375831-a	gsg:lemma	BEKANNT3A^
01375831-a	gsg:lemma	FREMD2^
01410606-a	gsg:lemma	GLEICH1A^
01410606-a	gsg:lemma	WIE-VERGLEICH4A^
01454636-a	gsg:lemma	SCHWEIGEN3^
